day,all
20220122,58
20220122,20
20220122,10
20220122,1
20220122,29
20220122,205
20220122,1
20220122,120
20220122,15
20220122,9
20220122,81
20220122,2
20220122,318
20220122,1
20220122,1079
20220122,267
20220122,68
20220122,443
20220122,5
20220122,45
20220122,5
20220122,78
20220122,106
20220122,113
20220122,1765
20220122,22
20220122,321
20220122,73
20220122,1
20220122,4
20220122,178
20220122,1392
20220122,19
20220122,3
20220122,315
20220122,597
20220122,2
20220122,7908
20220122,72
20220122,779
20220122,126
20220122,28
20220122,539
20220122,85
20220122,4
20220122,70
20220122,106
20220122,27
20220122,43
20220122,79
20220122,1516
20220122,183
20220122,15
20220122,118
20220122,754
20220122,193
20220122,188
20220122,594
20220122,566
20220122,87
20220122,2
20220122,85
20220122,1220
20220122,135
20220122,34
20220122,363
20220122,5946
20220122,1268
20220122,19896
20220122,5583
20220122,4858
20220122,1414
20220122,11492
20220122,18
20220122,1210
20220122,1094
20220122,41042
20220122,9930
20220122,286
20220122,1693
20220122,3459
20220122,37919
20220122,395
20220122,157856
20220122,335633
20220122,320037
20220122,300410
20220122,6496
20220122,50491
20220122,2940070
20220122,1565252
20220121,1
20220121,54
20220121,190
20220121,1
20220121,2
20220121,304
20220121,60
20220121,7
20220121,1
20220121,3
20220121,2
20220121,13
20220121,3
20220121,16
20220121,3
20220121,4
20220121,13
20220121,25
20220121,3
20220121,1
20220121,15
20220121,8
20220121,33
20220121,21
20220121,5
20220121,5
20220121,2
20220121,4
20220121,37
20220121,5
20220121,5
20220121,14
20220121,5
20220121,26
20220121,9
20220121,8
20220121,24
20220121,5
20220121,1
20220121,1
20220121,175
20220121,16
20220121,2
20220121,10
20220121,69
20220121,27
20220121,20
20220121,1
20220121,33
20220121,279
20220121,7
20220121,1
20220121,165
20220121,17
20220121,15
20220121,159
20220121,2
20220121,438
20220121,16
20220121,52
20220121,1
20220121,1
20220121,23
20220121,19
20220121,80
20220121,7
20220121,13
20220121,9
20220121,16
20220121,154
20220121,7
20220121,85
20220121,3
20220121,15
20220121,72
20220121,12
20220121,3
20220121,3412
20220121,21
20220121,10
20220121,81
20220121,17
20220121,102
20220121,7
20220121,1
20220121,116
20220121,352
20220121,12
20220121,430
20220121,13
20220121,36
20220121,473
20220121,1
20220121,1
20220121,194
20220121,173
20220121,19
20220121,35
20220121,7
20220121,25
20220121,8
20220121,1
20220121,560
20220121,13
20220121,28
20220121,6
20220121,4
20220121,12
20220121,35
20220121,18
20220121,42
20220121,114
20220121,28
20220121,2
20220121,7
20220121,43
20220121,3
20220121,13
20220121,25
20220121,10
20220121,1
20220121,18
20220121,24
20220121,1
20220121,6
20220121,300
20220121,1
20220121,1355
20220121,352
20220121,93
20220121,659
20220121,14
20220121,52
20220121,7
20220121,114
20220121,166
20220121,4
20220121,208
20220121,3242
20220121,52
20220121,483
20220121,117
20220121,5
20220121,293
20220121,2017
20220121,17
20220121,4
20220121,429
20220121,800
20220121,1
20220121,10880
20220121,103
20220121,1297
20220121,178
20220121,20
20220121,1219
20220121,127
20220121,112
20220121,175
20220121,44
20220121,93
20220121,52
20220121,2485
20220121,246
20220121,22
20220121,1224
20220121,184
20220121,271
20220121,232
20220121,792
20220121,893
20220121,103
20220121,147
20220121,1734
20220121,161
20220121,46
20220121,1244
20220121,649
20220121,8249
20220121,39760
20220121,6789
20220121,2213
20220121,9
20220121,1761
20220121,58447
20220121,13610
20220121,407
20220121,2217
20220121,5278
20220121,511
20220121,1723
20220121,7899
20220121,75197
20220121,17514
20220121,543409
20220121,256609
20220121,74331
20220121,8852
20220121,498591
20220121,452194
20220121,2010278
20220121,4255238
20220120,2
20220120,46
20220120,1
20220120,151
20220120,5
20220120,2
20220120,278
20220120,77
20220120,3
20220120,3
20220120,5
20220120,8
20220120,5
20220120,3
20220120,15
20220120,2
20220120,12
20220120,12
20220120,37
20220120,1
20220120,9
20220120,8
20220120,29
20220120,26
20220120,4
20220120,8
20220120,1
20220120,3
20220120,38
20220120,10
20220120,3
20220120,14
20220120,25
20220120,8
20220120,8
20220120,16
20220120,5
20220120,2
20220120,3
20220120,174
20220120,19
20220120,2
20220120,4
20220120,57
20220120,21
20220120,17
20220120,42
20220120,252
20220120,5
20220120,166
20220120,13
20220120,18
20220120,135
20220120,1
20220120,434
20220120,12
20220120,60
20220120,2
20220120,15
20220120,83
20220120,21
20220120,9
20220120,13
20220120,11
20220120,16
20220120,152
20220120,6
20220120,74
20220120,2
20220120,58
20220120,12
20220120,13
20220120,11
20220120,3264
20220120,17
20220120,1
20220120,15
20220120,75
20220120,11
20220120,97
20220120,1
20220120,135
20220120,362
20220120,16
20220120,370
20220120,18
20220120,20
20220120,378
20220120,2
20220120,157
20220120,164
20220120,17
20220120,40
20220120,10
20220120,16
20220120,14
20220120,4
20220120,524
20220120,1
20220120,21
20220120,7
20220120,3
20220120,41
20220120,7
20220120,24
20220120,33
20220120,14
20220120,82
20220120,2
20220120,5
20220120,55
20220120,3
20220120,18
20220120,21
20220120,17
20220120,16
20220120,24
20220120,1
20220120,7
20220120,274
20220120,1
20220120,1191
20220120,275
20220120,81
20220120,668
20220120,5
20220120,67
20220120,4
20220120,92
20220120,183
20220120,2
20220120,119
20220120,2749
20220120,46
20220120,339
20220120,88
20220120,1
20220120,2
20220120,246
20220120,1828
20220120,19
20220120,2
20220120,346
20220120,849
20220120,3
20220120,10513
20220120,104
20220120,1133
20220120,164
20220120,18
20220120,654
20220120,105
20220120,2
20220120,67
20220120,159
20220120,25
20220120,51
20220120,101
20220120,2338
20220120,228
20220120,10
20220120,1171
20220120,198
20220120,289
20220120,233
20220120,829
20220120,762
20220120,124
20220120,1
20220120,93
20220120,1426
20220120,141
20220120,45
20220120,986
20220120,659
20220120,8000
20220120,40351
20220120,6677
20220120,2136
20220120,3
20220120,1675
20220120,57629
20220120,12685
20220120,366
20220120,2063
20220120,3917
20220120,487
20220120,1612
20220120,7401
20220120,78178
20220120,16274
20220120,546733
20220120,255838
20220120,73312
20220120,8579
20220120,507426
20220120,449157
20220120,1963845
20220120,4123945
20220119,2
20220119,4
20220119,30
20220119,93
20220119,29
20220119,4
20220119,12
20220119,17
20220119,1
20220119,21
20220119,104
20220119,24
20220119,2
20220119,5
20220119,10
20220119,304
20220119,4
20220119,2
20220119,1
20220119,1
20220119,21
20220119,12
20220119,6
20220119,37
20220119,255
20220119,363
20220119,52
20220119,8
20220119,1
20220119,15
20220119,1
20220119,3
20220119,24
20220119,12
20220119,1
20220119,9
20220119,11
20220119,3
20220119,22
20220119,177
20220119,123
20220119,6
20220119,201
20220119,4
20220119,5
20220119,60
20220119,7
20220119,13
20220119,372
20220119,520
20220119,12
20220119,53
20220119,4
20220119,152
20220119,3
20220119,5
20220119,2
20220119,3
20220119,15
20220119,11
20220119,2
20220119,21
20220119,294
20220119,14
20220119,11
20220119,151
20220119,2
20220119,170
20220119,1
20220119,77
20220119,55
20220119,13
20220119,17
20220119,20
20220119,412
20220119,3
20220119,27
20220119,14
20220119,2929
20220119,1
20220119,15
20220119,69
20220119,4
20220119,15
20220119,169
20220119,3
20220119,1
20220119,2
20220119,20
20220119,42
20220119,2
20220119,14
20220119,14
20220119,6
20220119,2
20220119,17
20220119,6
20220119,5
20220119,3
20220119,29
20220119,3
20220119,37
20220119,16
20220119,89
20220119,1
20220119,73
20220119,4
20220119,21
20220119,40
20220119,17
20220119,14
20220119,17
20220119,16
20220119,74
20220119,18
20220119,89
20220119,281
20220119,24
20220119,14
20220119,66
20220119,47
20220119,84
20220119,238
20220119,764
20220119,6
20220119,2
20220119,2
20220119,687
20220119,9793
20220119,346
20220119,78
20220119,104
20220119,92
20220119,172
20220119,175
20220119,584
20220119,2
20220119,103
20220119,3
20220119,1133
20220119,13
20220119,160
20220119,1
20220119,34
20220119,14
20220119,2
20220119,144
20220119,99
20220119,51
20220119,1187
20220119,191
20220119,242
20220119,84
20220119,1507
20220119,156
20220119,2293
20220119,1821
20220119,1180
20220119,291
20220119,52
20220119,230
20220119,749
20220119,2830
20220119,643
20220119,17
20220119,281
20220119,7
20220119,106
20220119,4
20220119,45
20220119,368
20220119,2035
20220119,2050
20220119,1026
20220119,8
20220119,1729
20220119,3731
20220119,12532
20220119,632
20220119,558
20220119,7978
20220119,56262
20220119,42044
20220119,393
20220119,7242
20220119,1587
20220119,16747
20220119,6529
20220119,82517
20220119,73086
20220119,562635
20220119,260782
20220119,8368
20220119,535163
20220119,453710
20220119,1992018
20220119,4163373
20220118,1
20220118,1
20220118,2
20220118,43
20220118,20
20220118,7
20220118,1
20220118,15
20220118,21
20220118,16
20220118,295
20220118,182
20220118,9
20220118,1
20220118,140
20220118,8
20220118,1
20220118,1
20220118,66
20220118,16
20220118,15
20220118,392
20220118,1
20220118,19
20220118,15
20220118,1
20220118,5
20220118,3057
20220118,1
20220118,7
20220118,61
20220118,8
20220118,170
20220118,35
20220118,20
20220118,4
20220118,11
20220118,3
20220118,22
20220118,7
20220118,47
20220118,9
20220118,5
20220118,6
20220118,23
20220118,16
20220118,77
20220118,32
20220118,2
20220118,25
20220118,10
20220118,1
20220118,15
20220118,22
20220118,12
20220118,24
20220118,16
20220118,58
20220118,54
20220118,6
20220118,5
20220118,15
20220118,251
20220118,69
20220118,3
20220118,5
20220118,38
20220118,29
20220118,26
20220118,104
20220118,11
20220118,7
20220118,17
20220118,18
20220118,110
20220118,3
20220118,6
20220118,329
20220118,10
20220118,2
20220118,1
20220118,11
20220118,2
20220118,8
20220118,19
20220118,49
20220118,249
20220118,303
20220118,44
20220118,7
20220118,7
20220118,10
20220118,18
20220118,3
20220118,11
20220118,15
20220118,16
20220118,26
20220118,4
20220118,1
20220118,19
20220118,171
20220118,123
20220118,1
20220118,162
20220118,72
20220118,492
20220118,369
20220118,11
20220118,21
20220118,67
20220118,2
20220118,4
20220118,106
20220118,2
20220118,62
20220118,3
20220118,86
20220118,46
20220118,816
20220118,242
20220118,2
20220118,1
20220118,5
20220118,10048
20220118,684
20220118,370
20220118,90
20220118,79
20220118,156
20220118,137
20220118,107
20220118,616
20220118,1
20220118,8
20220118,88
20220118,2
20220118,1079
20220118,193
20220118,28
20220118,16
20220118,7
20220118,117
20220118,96
20220118,1118
20220118,174
20220118,238
20220118,104
20220118,1456
20220118,53
20220118,2192
20220118,1153
20220118,127
20220118,1717
20220118,6
20220118,7
20220118,274
20220118,30
20220118,240
20220118,751
20220118,2741
20220118,622
20220118,273
20220118,1
20220118,107
20220118,51
20220118,373
20220118,6582
20220118,77885
20220118,2037
20220118,15917
20220118,1654
20220118,7207
20220118,331
20220118,7931
20220118,40446
20220118,1958
20220118,960
20220118,12
20220118,3697
20220118,1626
20220118,12479
20220118,606
20220118,455
20220118,55094
20220118,253547
20220118,540116
20220118,72389
20220118,438343
20220118,505032
20220118,8035
20220118,1908852
20220118,4061690
20220118,6
20220118,13
20220117,84
20220117,10
20220117,11
20220117,9
20220117,12
20220117,12
20220117,143
20220117,8
20220117,1
20220117,50
20220117,1
20220117,16
20220117,12
20220117,54
20220117,3
20220117,3021
20220117,24
20220117,22
20220117,6
20220117,18
20220117,76
20220117,86
20220117,110
20220117,322
20220117,13
20220117,340
20220117,20
20220117,14
20220117,374
20220117,1
20220117,159
20220117,141
20220117,18
20220117,42
20220117,7
20220117,17
20220117,14
20220117,11
20220117,505
20220117,1
20220117,16
20220117,9
20220117,3
20220117,15
20220117,38
20220117,19
20220117,83
20220117,14
20220117,36
20220117,1
20220117,2
20220117,8
20220117,53
20220117,3
20220117,12
20220117,13
20220117,23
20220117,1
20220117,2
20220117,12
20220117,23
20220117,1
20220117,10
20220117,283
20220117,45
20220117,186
20220117,3
20220117,1
20220117,272
20220117,62
20220117,4
20220117,1
20220117,5
20220117,11
20220117,4
20220117,2
20220117,13
20220117,2
20220117,2
20220117,20
20220117,29
20220117,2
20220117,8
20220117,13
20220117,32
20220117,24
20220117,5
20220117,8
20220117,2
20220117,51
20220117,6
20220117,19
20220117,20
20220117,5
20220117,6
20220117,17
20220117,6
20220117,1
20220117,7
20220117,6
20220117,174
20220117,5
20220117,56
20220117,23
20220117,14
20220117,27
20220117,238
20220117,2
20220117,142
20220117,21
20220117,19
20220117,129
20220117,2
20220117,382
20220117,13
20220117,66
20220117,2
20220117,1
20220117,19
20220117,1068
20220117,324
20220117,70
20220117,557
20220117,4
20220117,47
20220117,2
20220117,92
20220117,179
20220117,2
20220117,98
20220117,2668
20220117,43
20220117,319
20220117,75
20220117,2
20220117,3
20220117,207
20220117,1747
20220117,17
20220117,2
20220117,376
20220117,760
20220117,9916
20220117,93
20220117,1043
20220117,165
20220117,17
20220117,609
20220117,87
20220117,1
20220117,87
20220117,152
20220117,34
20220117,51
20220117,94
20220117,2222
20220117,228
20220117,8
20220117,1137
20220117,199
20220117,240
20220117,227
20220117,697
20220117,688
20220117,1
20220117,131
20220117,2
20220117,95
20220117,1441
20220117,121
20220117,39
20220117,589
20220117,7176
20220117,1589
20220117,7546
20220117,39605
20220117,6294
20220117,1897
20220117,15861
20220117,13
20220117,1603
20220117,986
20220117,54574
20220117,12197
20220117,335
20220117,1989
20220117,3699
20220117,77241
20220117,496
20220117,248557
20220117,527623
20220117,430982
20220117,505784
20220117,8074
20220117,70244
20220117,4007058
20220117,1888636
20220116,51
20220116,62
20220116,17
20220116,34
20220116,59
20220116,1067
20220116,115
20220116,11
20220116,527
20220116,82
20220116,116
20220116,115
20220116,385
20220116,394
20220116,61
20220116,6
20220116,57
20220116,835
20220116,90
20220116,21
20220116,756
20220116,204
20220116,3958
20220116,14995
20220116,3635
20220116,929
